artist,description,height,image,price,size,title,url_id,width
Susan Copich,,,"[u'http://ecx.images-amazon.com/images/I/51-X0RE%2BnmL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51-X0RE%2BnmL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51-X0RE%2BnmL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SX700_.jpg', u'http://ecx.images-amazon.com/images/I/51-X0RE%2BnmL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-X0RE%2BnmL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51-X0RE%2BnmL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41dEyUSeYcL.jpg', u'http://ecx.images-amazon.com/images/I/51-X0RE%2BnmL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-X0RE%2BnmL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SX700_.jpg"":[""467"",""700""]}}],""Medium"":[{""large"":""http://ecx.images-amazon.com/images/I/51-X0RE%2BnmL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-X0RE%2BnmL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SX700_.jpg"":[""467"",""700""]}}],""Large"":[{""large"":""http://ecx.images-amazon.com/images/I/51-X0RE%2BnmL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-X0RE%2BnmL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/815Vc%2B0DbJL._SX700_.jpg']",3500.0,[u'Large'],"Toy,",B00SVITN6A,
,,,[],,,,B016VGKAW4,
Tom Reed,An autumn storm breaks in Yosemite Valley.,20.0,"[u'http://ecx.images-amazon.com/images/I/51XnRDdslxL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51XnRDdslxL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51XnRDdslxL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81XWM1KNGjL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81XWM1KNGjL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51XnRDdslxL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81XWM1KNGjL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51XnRDdslxL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51XnRDdslxL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81XWM1KNGjL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",320.0,"[u'20', u'16', u'0.1 in.']","Half Dome in a Breaking Storm,",B00NNA11KC,16.0
Mark Mawson,Mark's unique and highly original skill at capturing life underwater has won him many awards.,16.0,"[u'http://ecx.images-amazon.com/images/I/51-MLslqOZL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51-MLslqOZL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51-MLslqOZL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SL1400_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51-MLslqOZL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31YFI298D3L.jpg', u'http://ecx.images-amazon.com/images/I/51-MLslqOZL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY500_.jpg"":[""500"",""500""],""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY590_.jpg"":[""590"",""590""]}}],""30 x 30 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY500_.jpg"":[""500"",""500""],""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY590_.jpg"":[""590"",""590""]}}],""16 x 16 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51-MLslqOZL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY500_.jpg"":[""500"",""500""],""http://ecx.images-amazon.com/images/I/71K6uAfv4OL._SY590_.jpg']",400.0,"[u'16', u'16 in.']","fish splash,",B016VGCLNA,16.0
Susan Copich,,,"[u'http://ecx.images-amazon.com/images/I/51NwZKH7vIL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51NwZKH7vIL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51NwZKH7vIL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51NwZKH7vIL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/814wnqwrJFL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41dEyUSeYcL.jpg', u'http://ecx.images-amazon.com/images/I/51NwZKH7vIL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY590_.jpg"":[""590"",""393""],""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY500_.jpg"":[""500"",""333""]}}],""Medium"":[{""large"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY590_.jpg"":[""590"",""393""],""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY500_.jpg"":[""500"",""333""]}}],""Large"":[{""large"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51NwZKH7vIL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY590_.jpg"":[""590"",""393""],""http://ecx.images-amazon.com/images/I/814wnqwrJFL._SY500_.jpg']",3500.0,[u'Large'],"Mommy Time,",B01BN92RJ8,
Katherine Gendreau,"This photograph is a long exposure seascape of the Portland Head Light in Cape Elizabeth, Maine. The exposure time was 301 seconds.",16.0,"[u'http://ecx.images-amazon.com/images/I/51v1lna5boL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51v1lna5boL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51v1lna5boL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX700_.jpg&quot;:[466,700],&quot;http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/91aowPoZbKL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51v1lna5boL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91aowPoZbKL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51v1lna5boL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51v1lna5boL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX700_.jpg"":[466,700],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51v1lna5boL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51v1lna5boL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX700_.jpg"":[""466"",""700""],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SY500_.jpg"":[""500"",""750""]}}],""24x36 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51v1lna5boL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51v1lna5boL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX700_.jpg"":[""466"",""700""],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/91aowPoZbKL._SY500_.jpg']",175.0,"[u'16', u'24 in.']","Study in Grey,",B00EZHE1XG,24.0
,,,[],,,,B00H275A90,
,,,[],,,,B00DPY164C,
,,,[],,,,B00KYYNH8E,
Michael Verlangieri,"Old Surf Boards photographic art print by Michael Verlangieri. Limited to 25 prints, each print is hand signed and numbered. The image is printed ""Giclee"" on special imported photographic paper. The image size is 21.5 x 28 inches. The paper size is 24 x 30 inches.The image is printed using specially engineered ink technology for optimum image quality and over 100 years of lightfastness.",21.5,"[u'http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SX500_.jpg&quot;:[380,500],&quot;http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb1"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:1,&quot;index&quot;:1,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/51OSSXOIPxL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb2"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:2,&quot;index&quot;:2,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/51c3Fp3NL9L._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb3"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:3,&quot;index&quot;:3,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/5123SVFurCL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SX500_.jpg"":[380,500],""http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SY500_.jpg"":[500,658]},""variant"":""MAIN""},{""hiRes"":null,""thumb"":""http://ecx.images-amazon.com/images/I/51OSSXOIPxL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51OSSXOIPxL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51OSSXOIPxL.jpg"":[500,356]},""variant"":""PT01""},{""hiRes"":""http://ecx.images-amazon.com/images/I/811ZXnwjbsL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51c3Fp3NL9L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51c3Fp3NL9L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/811ZXnwjbsL._SY500_.jpg"":[500,475]},""variant"":""PT02""},{""hiRes"":""http://ecx.images-amazon.com/images/I/71HVKEL-unL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/5123SVFurCL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/5123SVFurCL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71HVKEL-unL._SX500_.jpg"":[487,500],""http://ecx.images-amazon.com/images/I/71HVKEL-unL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",140.0,"[u'21.5', u'28 in.']","Old Surf Boards Hand Numbered Edition,",B00S60NF08,28.0
Susan Copich,,,"[u'http://ecx.images-amazon.com/images/I/516P0spATRL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/516P0spATRL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/516P0spATRL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX700_.jpg&quot;:[467,700],&quot;http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/516P0spATRL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/516P0spATRL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/516P0spATRL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41dEyUSeYcL.jpg', u'http://ecx.images-amazon.com/images/I/516P0spATRL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/516P0spATRL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX500_.jpg"":[""333"",""500""]}}],""Medium"":[{""large"":""http://ecx.images-amazon.com/images/I/516P0spATRL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/516P0spATRL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX500_.jpg"":[""333"",""500""]}}],""Large"":[{""large"":""http://ecx.images-amazon.com/images/I/516P0spATRL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/516P0spATRL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/81x6gnSB5fL._SX500_.jpg']",3500.0,[u'Large'],"Sugar Rush,",B00SVISM5I,
,,,[],,,,B00IRTDXI2,
,,,[],,,,B00YDMJVFG,
Astro De Sagun,,10.0,"[u'http://ecx.images-amazon.com/images/I/51RR92eUvBL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51RR92eUvBL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51RR92eUvBL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg', u'http://ecx.images-amazon.com/images/I/51RR92eUvBL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51RR92eUvBL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg', u'http://ecx.images-amazon.com/images/I/41db-GbombL.jpg', u'http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"":[""332"",""500""]}}],""10x15 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"":[""332"",""500""]}}],""14x21 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"":[""332"",""500""]}}],""28x42 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51RR92eUvBL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51RR92eUvBL.jpg']",49.0,"[u'10', u'15 in.']","Windsor,",B0172I4XTQ,15.0
Jim Lee,"Signed, titled, numbered 2 of 15, and dated on recto.",60.0,"[u'http://ecx.images-amazon.com/images/I/519yBC8WOEL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/519yBC8WOEL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/519yBC8WOEL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81izgRj7d5L._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81izgRj7d5L._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/519yBC8WOEL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81izgRj7d5L._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/519yBC8WOEL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/519yBC8WOEL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81izgRj7d5L._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/21ZtcXdozEL.jpg']",9500.0,"[u'60', u'40 in.']","Robot,",B00E8VDHS4,40.0
Raphael Sloane,"Truffles, Mushrooms, Large Format Digital",17.0,"[u'http://ecx.images-amazon.com/images/I/51SSXUEkSrL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51SSXUEkSrL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51SSXUEkSrL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SX500_.jpg&quot;:[283,500],&quot;http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SX700_.jpg&quot;:[396,700],&quot;http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51SSXUEkSrL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51SSXUEkSrL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51SSXUEkSrL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SX500_.jpg"":[283,500],""http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SX700_.jpg"":[396,700],""http://ecx.images-amazon.com/images/I/91yqpEhmXKL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",450.0,"[u'17', u'22', u'1 in.']","Perigord Black Truffle,",B018DTNOJI,22.0
,,,[],,,,B00SVIL4XU,
